country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Australia,2020-03-14,nowcast,1.5,1.3,1.8,1.4,1.6,0
Australia,2020-03-15,nowcast,1.5,1.2,1.7,1.4,1.6,0
Australia,2020-03-16,nowcast,1.4,1.2,1.6,1.3,1.5,0
Australia,2020-03-17,nowcast,1.3,1.1,1.6,1.2,1.4,0
Australia,2020-03-18,nowcast,1.3,1.1,1.5,1.2,1.3,0
Australia,2020-03-19,nowcast,1.2,1,1.4,1.1,1.3,0.02
Australia,2020-03-20,nowcast,1.1,1,1.3,1,1.2,0.1
Australia,2020-03-21,nowcast,1.1,0.9,1.2,1,1.1,0.28
Australia,2020-03-22,nowcast,1,0.9,1.1,0.9,1,0.59
Australia,2020-03-23,nowcast,0.9,0.8,1,0.9,1,0.84
Australia,2020-03-24,nowcast,0.9,0.8,1,0.8,0.9,0.96
Australia,2020-03-25,nowcast,0.8,0.7,0.9,0.8,0.9,1
Australia,2020-03-26,nowcast,0.8,0.7,0.9,0.8,0.8,1
Australia,2020-03-27,nowcast,0.8,0.7,0.9,0.7,0.8,1
Australia,2020-03-28,nowcast,0.7,0.6,0.8,0.7,0.8,1
Australia,2020-03-29,nowcast,0.7,0.6,0.8,0.6,0.7,1
Australia,2020-03-30,nowcast,0.7,0.5,0.8,0.6,0.7,1
Australia,2020-03-31,nowcast,0.6,0.5,0.7,0.6,0.7,1
Australia,2020-04-01,nowcast,0.6,0.5,0.7,0.6,0.6,1
Australia,2020-04-02,nowcast,0.6,0.5,0.7,0.5,0.6,1
Australia,2020-04-03,nowcast,0.6,0.4,0.7,0.5,0.6,1
Australia,2020-04-04,nowcast,0.6,0.4,0.7,0.5,0.6,1
Australia,2020-04-05,nowcast,0.6,0.4,0.7,0.5,0.6,1
Australia,2020-04-06,nowcast,0.6,0.4,0.7,0.5,0.6,1
Australia,2020-04-07,nowcast,0.6,0.4,0.7,0.5,0.6,1
Australia,2020-04-08,nowcast,0.6,0.4,0.7,0.5,0.6,1
Australia,2020-04-09,nowcast,0.6,0.4,0.7,0.5,0.6,1
Australia,2020-04-10,nowcast,0.6,0.4,0.7,0.5,0.6,1
Australia,2020-04-11,nowcast,0.6,0.4,0.8,0.5,0.7,1
Australia,2020-04-12,nowcast,0.6,0.4,0.8,0.5,0.7,1
Australia,2020-04-13,nowcast,0.6,0.4,0.8,0.5,0.7,1
Australia,2020-04-14,nowcast,0.6,0.4,0.8,0.5,0.7,0.99
Australia,2020-04-15,nowcast,0.6,0.4,0.8,0.5,0.7,0.99
Australia,2020-04-16,nowcast,0.6,0.4,0.8,0.5,0.7,0.99
Australia,2020-04-17,nowcast,0.6,0.4,0.8,0.5,0.7,0.99
Australia,2020-04-18,nowcast,0.6,0.4,0.9,0.5,0.7,0.98
Australia,2020-04-19,nowcast,0.7,0.4,0.9,0.5,0.7,0.96
Australia,2020-04-20,nowcast,0.7,0.4,1,0.6,0.8,0.93
Australia,2020-04-21,nowcast,0.7,0.5,1.1,0.6,0.8,0.89
Australia,2020-04-22,nowcast,0.8,0.5,1.1,0.6,0.9,0.85
Australia,2020-04-23,nowcast,0.8,0.5,1.2,0.7,0.9,0.76
Australia,2020-04-24,nowcast,0.9,0.6,1.2,0.7,1,0.7
Australia,2020-04-25,nowcast,0.9,0.6,1.3,0.8,1.1,0.65
Australia,2020-04-26,nowcast,1,0.7,1.3,0.8,1.1,0.56
Australia,2020-04-27,nowcast,1,0.7,1.4,0.9,1.1,0.49
Australia,2020-04-28,nowcast,1,0.7,1.4,0.9,1.1,0.44
Australia,2020-04-29,nowcast,1.1,0.7,1.4,0.9,1.2,0.37
Australia,2020-04-30,nowcast,1.1,0.8,1.4,0.9,1.2,0.38
Australia,2020-05-01,nowcast,1,0.7,1.4,0.9,1.2,0.39
Australia,2020-05-02,nowcast,1,0.7,1.3,0.9,1.1,0.43
Australia,2020-05-03,nowcast,1,0.7,1.3,0.9,1.1,0.52
Australia,2020-05-04,nowcast,1,0.6,1.2,0.8,1.1,0.6
Australia,2020-05-05,nowcast,0.9,0.6,1.2,0.8,1,0.67
Australia,2020-05-06,nowcast,0.9,0.6,1.2,0.8,1,0.71
Australia,2020-05-07,nowcast,0.9,0.6,1.2,0.8,1,0.72
Australia,2020-05-08,nowcast,0.9,0.6,1.2,0.8,1,0.71
Australia,2020-05-09,nowcast,0.9,0.6,1.2,0.8,1,0.71
Australia,2020-05-10,nowcast,0.9,0.6,1.2,0.8,1,0.68
Australia,2020-05-11,nowcast,0.9,0.6,1.2,0.8,1,0.69
Australia,2020-05-12,nowcast,0.9,0.6,1.3,0.8,1,0.69
Australia,2020-05-13,nowcast,0.9,0.6,1.2,0.8,1,0.71
Australia,2020-05-14,nowcast,0.9,0.6,1.2,0.8,1,0.71
Australia,2020-05-15,nowcast,0.9,0.6,1.2,0.8,1,0.74
Australia,2020-05-16,nowcast,0.9,0.6,1.2,0.8,1,0.72
Australia,2020-05-17,nowcast,0.9,0.6,1.3,0.8,1,0.66
Australia,2020-05-18,nowcast,1,0.6,1.4,0.8,1.1,0.58
Australia,2020-05-19,nowcast,1,0.6,1.4,0.8,1.1,0.52
Australia,2020-05-20,nowcast,1.1,0.6,1.5,0.8,1.2,0.41
Australia,2020-05-21,nowcast,1.1,0.7,1.6,0.9,1.2,0.33
Austria,2020-03-04,nowcast,1.8,1.5,2.2,1.6,1.9,0
Austria,2020-03-05,nowcast,1.8,1.5,2.2,1.6,1.9,0
Austria,2020-03-06,nowcast,1.8,1.4,2.1,1.6,1.9,0
Austria,2020-03-07,nowcast,1.7,1.4,2.1,1.6,1.8,0
Austria,2020-03-08,nowcast,1.7,1.4,2,1.5,1.8,0
Austria,2020-03-09,nowcast,1.7,1.4,2,1.5,1.8,0
Austria,2020-03-10,nowcast,1.6,1.3,1.9,1.5,1.7,0
Austria,2020-03-11,nowcast,1.6,1.3,1.8,1.4,1.6,0
Austria,2020-03-12,nowcast,1.5,1.3,1.8,1.4,1.6,0
Austria,2020-03-13,nowcast,1.5,1.3,1.7,1.4,1.6,0
Austria,2020-03-14,nowcast,1.4,1.2,1.7,1.3,1.5,0
Austria,2020-03-15,nowcast,1.4,1.2,1.6,1.3,1.5,0
Austria,2020-03-16,nowcast,1.4,1.2,1.6,1.3,1.4,0
Austria,2020-03-17,nowcast,1.3,1.1,1.5,1.2,1.4,0
Austria,2020-03-18,nowcast,1.2,1.1,1.4,1.2,1.3,0
Austria,2020-03-19,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Austria,2020-03-20,nowcast,1.1,1,1.3,1.1,1.2,0.03
Austria,2020-03-21,nowcast,1.1,1,1.2,1,1.1,0.1
Austria,2020-03-22,nowcast,1,0.9,1.1,1,1.1,0.33
Austria,2020-03-23,nowcast,1,0.9,1.1,0.9,1,0.69
Austria,2020-03-24,nowcast,0.9,0.8,1,0.9,0.9,0.94
Austria,2020-03-25,nowcast,0.9,0.8,0.9,0.8,0.9,0.99
Austria,2020-03-26,nowcast,0.8,0.7,0.9,0.8,0.9,1
Austria,2020-03-27,nowcast,0.8,0.7,0.9,0.8,0.8,1
Austria,2020-03-28,nowcast,0.8,0.7,0.8,0.7,0.8,1
Austria,2020-03-29,nowcast,0.7,0.7,0.8,0.7,0.8,1
Austria,2020-03-30,nowcast,0.7,0.6,0.8,0.7,0.8,1
Austria,2020-03-31,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-01,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-02,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-03,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-04,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-05,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-06,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-07,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-08,nowcast,0.7,0.6,0.8,0.6,0.7,1
Austria,2020-04-09,nowcast,0.6,0.5,0.8,0.6,0.7,1
Austria,2020-04-10,nowcast,0.6,0.5,0.7,0.6,0.7,1
Austria,2020-04-11,nowcast,0.6,0.5,0.7,0.6,0.7,1
Austria,2020-04-12,nowcast,0.6,0.5,0.7,0.6,0.7,1
Austria,2020-04-13,nowcast,0.6,0.5,0.8,0.6,0.7,1
Austria,2020-04-14,nowcast,0.6,0.5,0.8,0.6,0.7,1
Austria,2020-04-15,nowcast,0.6,0.5,0.8,0.6,0.7,1
Austria,2020-04-16,nowcast,0.7,0.5,0.8,0.6,0.7,1
Austria,2020-04-17,nowcast,0.7,0.5,0.9,0.6,0.7,0.99
Austria,2020-04-18,nowcast,0.7,0.6,0.9,0.6,0.8,0.99
Austria,2020-04-19,nowcast,0.7,0.6,0.9,0.7,0.8,0.98
Austria,2020-04-20,nowcast,0.8,0.6,0.9,0.7,0.8,0.97
Austria,2020-04-21,nowcast,0.8,0.6,1,0.7,0.8,0.96
Austria,2020-04-22,nowcast,0.8,0.6,1,0.7,0.9,0.96
Austria,2020-04-23,nowcast,0.8,0.6,1,0.7,0.9,0.96
Austria,2020-04-24,nowcast,0.8,0.7,1,0.7,0.9,0.96
Austria,2020-04-25,nowcast,0.8,0.7,1,0.8,0.9,0.95
Austria,2020-04-26,nowcast,0.8,0.7,1,0.8,0.9,0.95
Austria,2020-04-27,nowcast,0.8,0.7,1,0.8,0.9,0.93
Austria,2020-04-28,nowcast,0.8,0.7,1,0.8,0.9,0.91
Austria,2020-04-29,nowcast,0.9,0.7,1,0.8,0.9,0.88
Austria,2020-04-30,nowcast,0.9,0.7,1.1,0.8,0.9,0.82
Austria,2020-05-01,nowcast,0.9,0.7,1.1,0.8,1,0.78
Austria,2020-05-02,nowcast,0.9,0.8,1.2,0.9,1,0.68
Austria,2020-05-03,nowcast,1,0.8,1.2,0.9,1,0.62
Austria,2020-05-04,nowcast,1,0.8,1.2,0.9,1,0.54
Austria,2020-05-05,nowcast,1,0.8,1.2,0.9,1.1,0.49
Austria,2020-05-06,nowcast,1,0.8,1.2,0.9,1.1,0.43
Austria,2020-05-07,nowcast,1,0.8,1.2,1,1.1,0.42
Austria,2020-05-08,nowcast,1,0.8,1.2,0.9,1.1,0.42
Austria,2020-05-09,nowcast,1,0.8,1.2,0.9,1.1,0.43
Austria,2020-05-10,nowcast,1,0.8,1.2,0.9,1.1,0.47
Austria,2020-05-11,nowcast,1,0.8,1.2,0.9,1.1,0.52
Austria,2020-05-12,nowcast,1,0.8,1.2,0.9,1.1,0.59
Austria,2020-05-13,nowcast,1,0.8,1.2,0.9,1,0.65
Austria,2020-05-14,nowcast,1,0.8,1.1,0.9,1,0.69
Austria,2020-05-15,nowcast,0.9,0.7,1.1,0.9,1,0.72
Austria,2020-05-16,nowcast,0.9,0.7,1.1,0.9,1,0.74
Austria,2020-05-17,nowcast,0.9,0.7,1.1,0.9,1,0.75
Austria,2020-05-18,nowcast,0.9,0.7,1.1,0.9,1,0.74
Austria,2020-05-19,nowcast,0.9,0.7,1.1,0.9,1,0.73
Austria,2020-05-20,nowcast,0.9,0.8,1.2,0.9,1,0.68
Austria,2020-05-21,nowcast,1,0.7,1.2,0.9,1,0.6
Austria,2020-05-22,forecast,1,0.7,1.2,0.9,1,0.61
Austria,2020-05-23,forecast,1,0.7,1.2,0.9,1.1,0.61
Austria,2020-05-24,forecast,1,0.7,1.2,0.9,1.1,0.6
Austria,2020-05-25,forecast,1,0.7,1.3,0.8,1.1,0.58
Austria,2020-05-26,forecast,1,0.7,1.3,0.9,1.1,0.58
Austria,2020-05-27,forecast,1,0.7,1.3,0.8,1.1,0.58
Austria,2020-05-28,forecast,1,0.6,1.3,0.8,1.1,0.57
Austria,2020-05-29,forecast,1,0.6,1.3,0.8,1.1,0.58
Austria,2020-05-30,forecast,1,0.6,1.3,0.8,1.1,0.57
Austria,2020-05-31,forecast,1,0.6,1.3,0.8,1.1,0.57
Austria,2020-06-01,forecast,1,0.6,1.4,0.8,1.1,0.57
Austria,2020-06-02,forecast,1,0.6,1.4,0.8,1.1,0.57
Austria,2020-06-03,forecast,1,0.5,1.4,0.8,1.1,0.58
Austria,2020-06-04,forecast,1,0.6,1.4,0.8,1.1,0.57
Azerbaijan,2020-03-15,nowcast,1.6,1.1,2.2,1.4,1.8,0.02
Azerbaijan,2020-03-16,nowcast,1.6,1.1,2.1,1.4,1.8,0.02
Azerbaijan,2020-03-17,nowcast,1.6,1.1,2.1,1.4,1.7,0.01
Azerbaijan,2020-03-18,nowcast,1.6,1.2,2.1,1.4,1.7,0.01
Azerbaijan,2020-03-19,nowcast,1.6,1.1,2,1.4,1.7,0.01
Azerbaijan,2020-03-20,nowcast,1.5,1.2,2,1.3,1.7,0
Azerbaijan,2020-03-21,nowcast,1.5,1.2,1.9,1.3,1.6,0.01
Azerbaijan,2020-03-22,nowcast,1.5,1.1,1.9,1.3,1.6,0.01
Azerbaijan,2020-03-23,nowcast,1.5,1.2,1.8,1.3,1.6,0
Azerbaijan,2020-03-24,nowcast,1.4,1.1,1.7,1.3,1.6,0.01
Azerbaijan,2020-03-25,nowcast,1.4,1.1,1.7,1.3,1.5,0.02
Azerbaijan,2020-03-26,nowcast,1.4,1.1,1.6,1.2,1.5,0.02
Azerbaijan,2020-03-27,nowcast,1.3,1,1.6,1.2,1.4,0.02
Azerbaijan,2020-03-28,nowcast,1.3,1,1.6,1.2,1.4,0.03
Azerbaijan,2020-03-29,nowcast,1.3,1,1.5,1.2,1.3,0.04
Azerbaijan,2020-03-30,nowcast,1.2,1,1.4,1.1,1.3,0.06
Azerbaijan,2020-03-31,nowcast,1.2,1,1.4,1.1,1.3,0.08
Azerbaijan,2020-04-01,nowcast,1.1,0.9,1.3,1.1,1.2,0.12
Azerbaijan,2020-04-02,nowcast,1.1,0.9,1.3,1,1.2,0.17
Azerbaijan,2020-04-03,nowcast,1.1,0.9,1.3,1,1.2,0.26
Azerbaijan,2020-04-04,nowcast,1,0.8,1.2,1,1.1,0.39
Azerbaijan,2020-04-05,nowcast,1,0.8,1.2,0.9,1.1,0.54
Azerbaijan,2020-04-06,nowcast,0.9,0.7,1.1,0.9,1,0.7
Azerbaijan,2020-04-07,nowcast,0.9,0.7,1.1,0.8,1,0.83
Azerbaijan,2020-04-08,nowcast,0.9,0.7,1,0.8,1,0.92
Azerbaijan,2020-04-09,nowcast,0.8,0.7,1,0.8,0.9,0.95
Azerbaijan,2020-04-10,nowcast,0.8,0.7,1,0.8,0.9,0.96
Azerbaijan,2020-04-11,nowcast,0.8,0.7,1,0.8,0.9,0.95
Azerbaijan,2020-04-12,nowcast,0.8,0.7,1,0.8,0.9,0.93
Azerbaijan,2020-04-13,nowcast,0.9,0.7,1,0.8,0.9,0.9
Azerbaijan,2020-04-14,nowcast,0.9,0.7,1.1,0.8,0.9,0.86
Azerbaijan,2020-04-15,nowcast,0.9,0.7,1.1,0.8,0.9,0.82
Azerbaijan,2020-04-16,nowcast,0.9,0.7,1.1,0.8,1,0.77
Azerbaijan,2020-04-17,nowcast,0.9,0.8,1.2,0.8,1,0.67
Azerbaijan,2020-04-18,nowcast,1,0.8,1.2,0.9,1,0.57
Azerbaijan,2020-04-19,nowcast,1,0.8,1.3,0.9,1.1,0.47
Azerbaijan,2020-04-20,nowcast,1,0.8,1.3,0.9,1.1,0.37
Azerbaijan,2020-04-21,nowcast,1.1,0.9,1.3,1,1.1,0.27
Azerbaijan,2020-04-22,nowcast,1.1,0.9,1.3,1,1.2,0.19
Azerbaijan,2020-04-23,nowcast,1.1,0.9,1.4,1,1.2,0.12
Azerbaijan,2020-04-24,nowcast,1.2,1,1.4,1.1,1.2,0.07
Azerbaijan,2020-04-25,nowcast,1.2,1,1.4,1.1,1.2,0.04
Azerbaijan,2020-04-26,nowcast,1.2,1,1.5,1.1,1.3,0.03
Azerbaijan,2020-04-27,nowcast,1.2,1,1.4,1.1,1.3,0.02
Azerbaijan,2020-04-28,nowcast,1.2,1.1,1.5,1.2,1.3,0.01
Azerbaijan,2020-04-29,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
Azerbaijan,2020-04-30,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
Azerbaijan,2020-05-01,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
Azerbaijan,2020-05-02,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
Azerbaijan,2020-05-03,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
Azerbaijan,2020-05-04,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
Azerbaijan,2020-05-05,nowcast,1.2,1.1,1.4,1.1,1.3,0.02
Azerbaijan,2020-05-06,nowcast,1.2,1,1.4,1.1,1.3,0.03
Azerbaijan,2020-05-07,nowcast,1.2,1,1.3,1.1,1.2,0.04
Azerbaijan,2020-05-08,nowcast,1.2,1,1.3,1.1,1.2,0.04
Azerbaijan,2020-05-09,nowcast,1.2,1,1.3,1.1,1.2,0.05
Azerbaijan,2020-05-10,nowcast,1.1,1,1.3,1.1,1.2,0.05
Azerbaijan,2020-05-11,nowcast,1.1,1,1.3,1.1,1.2,0.04
Azerbaijan,2020-05-12,nowcast,1.1,1,1.3,1.1,1.2,0.04
Azerbaijan,2020-05-13,nowcast,1.1,1,1.3,1.1,1.2,0.05
Azerbaijan,2020-05-14,nowcast,1.1,1,1.3,1.1,1.2,0.05
Azerbaijan,2020-05-15,nowcast,1.1,1,1.2,1.1,1.2,0.05
Azerbaijan,2020-05-16,nowcast,1.1,1,1.2,1.1,1.2,0.05
Azerbaijan,2020-05-17,nowcast,1.1,1,1.2,1.1,1.2,0.05
Azerbaijan,2020-05-18,nowcast,1.1,1,1.2,1.1,1.2,0.04
Azerbaijan,2020-05-19,nowcast,1.1,1,1.3,1.1,1.2,0.03
Azerbaijan,2020-05-20,nowcast,1.1,1,1.3,1.1,1.2,0.02
Azerbaijan,2020-05-21,nowcast,1.2,1,1.3,1.1,1.2,0.02
Azerbaijan,2020-05-22,forecast,1.1,1,1.3,1.1,1.2,0.06
Azerbaijan,2020-05-23,forecast,1.1,1,1.3,1.1,1.2,0.08
Azerbaijan,2020-05-24,forecast,1.1,1,1.4,1.1,1.2,0.1
Azerbaijan,2020-05-25,forecast,1.1,0.9,1.4,1,1.2,0.13
Azerbaijan,2020-05-26,forecast,1.1,0.9,1.4,1,1.2,0.14
Azerbaijan,2020-05-27,forecast,1.1,0.9,1.4,1,1.2,0.15
Azerbaijan,2020-05-28,forecast,1.1,0.9,1.4,1,1.2,0.18
Azerbaijan,2020-05-29,forecast,1.1,0.9,1.4,1,1.2,0.18
Azerbaijan,2020-05-30,forecast,1.1,0.9,1.4,1,1.2,0.2
Azerbaijan,2020-05-31,forecast,1.1,0.8,1.4,1,1.2,0.2
Azerbaijan,2020-06-01,forecast,1.1,0.8,1.5,1,1.2,0.21
Azerbaijan,2020-06-02,forecast,1.1,0.8,1.4,1,1.2,0.23
Azerbaijan,2020-06-03,forecast,1.1,0.8,1.5,1,1.3,0.24
Azerbaijan,2020-06-04,forecast,1.1,0.8,1.5,1,1.2,0.24
Bahrain,2020-02-26,nowcast,1.3,0.7,1.9,1,1.5,0.19
Bahrain,2020-02-27,nowcast,1.3,0.7,1.9,1,1.5,0.19
Bahrain,2020-02-28,nowcast,1.3,0.8,1.9,1.1,1.5,0.14
Bahrain,2020-02-29,nowcast,1.3,0.9,2,1.1,1.5,0.11
Bahrain,2020-03-01,nowcast,1.4,0.9,2,1.2,1.6,0.08
Bahrain,2020-03-02,nowcast,1.4,0.9,2,1.1,1.6,0.05
Bahrain,2020-03-03,nowcast,1.4,0.9,2,1.2,1.6,0.05
Bahrain,2020-03-04,nowcast,1.4,1,2,1.2,1.6,0.04
Bahrain,2020-03-05,nowcast,1.4,0.9,1.9,1.2,1.6,0.05
Bahrain,2020-03-06,nowcast,1.4,0.9,1.8,1.2,1.5,0.07
Bahrain,2020-03-07,nowcast,1.3,0.9,1.7,1.1,1.5,0.1
Bahrain,2020-03-08,nowcast,1.2,0.8,1.6,1.1,1.4,0.16
Bahrain,2020-03-09,nowcast,1.2,0.8,1.5,1,1.3,0.21
Bahrain,2020-03-10,nowcast,1.1,0.8,1.5,1,1.3,0.26
Bahrain,2020-03-11,nowcast,1.1,0.8,1.4,1,1.3,0.31
Bahrain,2020-03-12,nowcast,1.1,0.8,1.4,1,1.2,0.3
Bahrain,2020-03-13,nowcast,1.1,0.7,1.4,0.9,1.2,0.31
Bahrain,2020-03-14,nowcast,1.1,0.8,1.5,1,1.2,0.27
Bahrain,2020-03-15,nowcast,1.1,0.8,1.5,1,1.2,0.2
Bahrain,2020-03-16,nowcast,1.2,0.9,1.5,1,1.3,0.13
Bahrain,2020-03-17,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
Bahrain,2020-03-18,nowcast,1.2,0.9,1.6,1.1,1.3,0.1
Bahrain,2020-03-19,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
Bahrain,2020-03-20,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
Bahrain,2020-03-21,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
Bahrain,2020-03-22,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
Bahrain,2020-03-23,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
Bahrain,2020-03-24,nowcast,1.2,0.9,1.4,1.1,1.3,0.11
Bahrain,2020-03-25,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
Bahrain,2020-03-26,nowcast,1.2,1,1.5,1.1,1.3,0.07
Bahrain,2020-03-27,nowcast,1.2,1,1.5,1.1,1.3,0.05
Bahrain,2020-03-28,nowcast,1.3,1,1.5,1.2,1.3,0.03
Bahrain,2020-03-29,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Bahrain,2020-03-30,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
Bahrain,2020-03-31,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Bahrain,2020-04-01,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Bahrain,2020-04-02,nowcast,1.3,1.1,1.6,1.2,1.4,0
Bahrain,2020-04-03,nowcast,1.3,1.1,1.6,1.2,1.4,0
Bahrain,2020-04-04,nowcast,1.3,1.1,1.6,1.3,1.4,0
Bahrain,2020-04-05,nowcast,1.3,1.1,1.6,1.3,1.4,0
Bahrain,2020-04-06,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Bahrain,2020-04-07,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Bahrain,2020-04-08,nowcast,1.3,1.1,1.5,1.2,1.3,0.02
Bahrain,2020-04-09,nowcast,1.2,1,1.4,1.1,1.3,0.04
Bahrain,2020-04-10,nowcast,1.2,1,1.4,1.1,1.2,0.08
Bahrain,2020-04-11,nowcast,1.1,0.9,1.3,1,1.2,0.16
Bahrain,2020-04-12,nowcast,1.1,0.9,1.2,1,1.1,0.29
Bahrain,2020-04-13,nowcast,1,0.9,1.2,1,1.1,0.38
Bahrain,2020-04-14,nowcast,1,0.8,1.2,1,1.1,0.42
Bahrain,2020-04-15,nowcast,1,0.9,1.2,1,1.1,0.34
Bahrain,2020-04-16,nowcast,1.1,0.9,1.2,1,1.1,0.23
Bahrain,2020-04-17,nowcast,1.1,1,1.3,1,1.1,0.1
Bahrain,2020-04-18,nowcast,1.1,1,1.3,1.1,1.2,0.04
Bahrain,2020-04-19,nowcast,1.2,1,1.3,1.1,1.2,0.02
Bahrain,2020-04-20,nowcast,1.2,1,1.3,1.1,1.2,0.01
Bahrain,2020-04-21,nowcast,1.2,1,1.3,1.1,1.2,0.02
Bahrain,2020-04-22,nowcast,1.2,1,1.3,1.1,1.2,0.03
Bahrain,2020-04-23,nowcast,1.1,1,1.3,1.1,1.2,0.06
Bahrain,2020-04-24,nowcast,1.1,1,1.3,1.1,1.2,0.06
Bahrain,2020-04-25,nowcast,1.2,1,1.3,1.1,1.2,0.03
Bahrain,2020-04-26,nowcast,1.2,1,1.3,1.1,1.2,0.01
Bahrain,2020-04-27,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Bahrain,2020-04-28,nowcast,1.2,1.1,1.4,1.2,1.3,0
Bahrain,2020-04-29,nowcast,1.2,1.1,1.4,1.2,1.3,0
Bahrain,2020-04-30,nowcast,1.3,1.1,1.4,1.2,1.3,0
Bahrain,2020-05-01,nowcast,1.3,1.1,1.4,1.2,1.3,0
Bahrain,2020-05-02,nowcast,1.3,1.1,1.4,1.2,1.3,0
Bahrain,2020-05-03,nowcast,1.2,1.1,1.4,1.2,1.3,0
Bahrain,2020-05-04,nowcast,1.2,1.1,1.4,1.2,1.3,0
Bahrain,2020-05-05,nowcast,1.2,1.1,1.3,1.2,1.3,0.01
Bahrain,2020-05-06,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Bahrain,2020-05-07,nowcast,1.1,1,1.3,1.1,1.2,0.02
Bahrain,2020-05-08,nowcast,1.1,1,1.2,1.1,1.2,0.04
Bahrain,2020-05-09,nowcast,1.1,1,1.2,1.1,1.1,0.07
Bahrain,2020-05-10,nowcast,1.1,1,1.2,1,1.1,0.11
Bahrain,2020-05-11,nowcast,1.1,1,1.2,1,1.1,0.15
Bahrain,2020-05-12,nowcast,1,1,1.1,1,1.1,0.22
Bahrain,2020-05-13,nowcast,1,0.9,1.1,1,1.1,0.28
Bahrain,2020-05-14,nowcast,1,0.9,1.1,1,1.1,0.31
Bahrain,2020-05-15,nowcast,1,0.9,1.1,1,1.1,0.32
Bahrain,2020-05-16,nowcast,1,0.9,1.1,1,1.1,0.27
Bahrain,2020-05-17,nowcast,1,1,1.1,1,1.1,0.23
Bahrain,2020-05-18,nowcast,1,1,1.1,1,1.1,0.23
Bahrain,2020-05-19,nowcast,1,1,1.1,1,1.1,0.19
Bahrain,2020-05-20,nowcast,1,1,1.1,1,1.1,0.16
Bahrain,2020-05-21,nowcast,1.1,1,1.2,1,1.1,0.11
Bahrain,2020-05-22,forecast,1.1,0.9,1.2,1,1.1,0.23
Bahrain,2020-05-23,forecast,1.1,0.9,1.2,1,1.1,0.28
Bahrain,2020-05-24,forecast,1,0.9,1.2,1,1.1,0.3
Bahrain,2020-05-25,forecast,1,0.9,1.2,1,1.1,0.33
Bahrain,2020-05-26,forecast,1,0.9,1.3,1,1.1,0.34
Bahrain,2020-05-27,forecast,1,0.8,1.3,1,1.1,0.36
Bahrain,2020-05-28,forecast,1,0.8,1.3,0.9,1.1,0.38
Bahrain,2020-05-29,forecast,1,0.8,1.3,0.9,1.1,0.39
Bahrain,2020-05-30,forecast,1,0.8,1.3,0.9,1.1,0.41
Bahrain,2020-05-31,forecast,1,0.8,1.3,0.9,1.1,0.42
Bahrain,2020-06-01,forecast,1,0.8,1.3,0.9,1.1,0.41
Bahrain,2020-06-02,forecast,1,0.8,1.3,0.9,1.1,0.43
Bahrain,2020-06-03,forecast,1,0.7,1.3,0.9,1.2,0.43
Bahrain,2020-06-04,forecast,1,0.7,1.3,0.9,1.1,0.44
Bangladesh,2020-03-21,nowcast,1.6,0.9,2.2,1.3,1.8,0.05
Bangladesh,2020-03-22,nowcast,1.6,1,2.3,1.4,1.8,0.04
Bangladesh,2020-03-23,nowcast,1.7,1,2.3,1.4,1.9,0.02
Bangladesh,2020-03-24,nowcast,1.7,1.2,2.3,1.5,1.9,0.01
Bangladesh,2020-03-25,nowcast,1.8,1.2,2.3,1.5,1.9,0.01
Bangladesh,2020-03-26,nowcast,1.8,1.3,2.4,1.5,1.9,0
Bangladesh,2020-03-27,nowcast,1.8,1.4,2.4,1.6,2,0
Bangladesh,2020-03-28,nowcast,1.9,1.4,2.4,1.6,2,0
